Simulation,Sensitivity,Specificity,Disease probability,MVD given disease,SVD given disease,QALY_NT,Cost_NT,QALY_EST,Cost_EST,QALY_ANG,Cost_ANG
411,0.873966392,0.915194855,0.690370796,0.663851174,0.336148826,7.271896342,726.6453532,5.816694349,5263.029932,8.644168959,3395.03747
412,0.874820593,0.887105636,0.577217948,0.717832215,0.282167785,7.824747084,788.3112927,5.168903164,4746.193224,9.39486926,2915.866179
413,0.832673054,0.893912231,0.547324646,0.667922054,0.332077946,8.118618406,819.1887723,5.750543558,4571.995112,9.169923227,2827.687142
414,0.857355986,0.918604059,0.531451766,0.756040403,0.243959597,8.027541497,811.1990713,5.289454082,4522.109817,9.758099041,2716.650456
415,0.843869571,0.94709411,0.556491172,0.674231744,0.325768256,8.049676948,811.8096397,5.947091685,4657.298958,9.178276234,2860.22807
416,0.842534615,0.926542973,0.598990537,0.64492401,0.35507599,7.863552465,790.7721382,6.08500018,4832.554994,8.834690527,3045.793872
417,0.89907423,0.888674165,0.646280896,0.722146796,0.277853204,7.385749349,740.6511995,5.037160097,5084.34019,9.227507745,3181.936668
418,0.874830559,0.911441621,0.677463511,0.708642884,0.291357116,7.228398586,723.1642912,5.600970751,5178.799481,9.03493714,3312.688155
419,0.861820383,0.91962929,0.641497077,0.727260916,0.272739084,7.402422264,742.5971143,5.654294518,4993.335004,9.278431471,3159.937416
420,0.826986649,0.921579028,0.547913003,0.723404075,0.276595925,7.994174225,806.8718654,5.783059677,4548.60154,9.514132349,2798.588157
421,0.859763174,0.881723048,0.582761714,0.651140155,0.348859845,7.944989272,799.8281525,5.545578803,4773.622123,8.936217289,2977.626597
422,0.816064616,0.934940193,0.604069182,0.718165947,0.281834053,7.657577883,770.1277444,6.197442289,4757.093686,9.319748426,3020.224864
423,0.892001251,0.887410292,0.636394092,0.719024903,0.280975097,7.455079049,748.1139124,5.109483145,5028.117352,9.23289875,3145.53197
424,0.897830843,0.88596709,0.643207412,0.738229876,0.261770124,7.363698023,738.6683816,4.986548269,5056.64788,9.354042055,3159.288984
425,0.901779076,0.867811113,0.644347521,0.688506868,0.311493132,7.483978657,750.4658036,4.983361112,5092.623609,8.98610554,3196.820126
426,0.857738339,0.887297101,0.597077064,0.66229622,0.33770378,7.833595638,787.9363133,5.61081858,4824.897559,8.95993685,3027.477008
427,0.78825382,0.887450802,0.5747625,0.697000192,0.302999808,7.887586133,794.6664616,6.187828331,4571.101668,9.265574269,2918.679615
428,0.830830356,0.930613675,0.567942269,0.648664011,0.351335989,8.038471445,809.984203,6.128096422,4682.449849,8.974183892,2920.347079
429,0.897980064,0.877649383,0.604894811,0.692281883,0.307718117,7.714738709,775.7163817,4.979331743,4920.251613,9.139040644,3039.622975
430,0.896148635,0.938371831,0.622194534,0.707534721,0.292465279,7.571561534,760.5006328,5.329985957,5013.686063,9.192219139,3097.641281
431,0.812477964,0.908289861,0.65070738,0.735650882,0.264349118,7.323295589,734.2101713,6.175250908,4904.920042,9.315046811,3190.072618
432,0.846459637,0.855306746,0.600131876,0.717555405,0.282444595,7.683435636,772.9267995,5.395607176,4762.394221,9.326912166,3005.271844
433,0.870945122,0.943401465,0.534963342,0.700424897,0.299575103,8.123592322,820.4564932,5.465424394,4605.662239,9.410632658,2760.938726
434,0.848928607,0.958464945,0.57052115,0.672008659,0.327991341,7.970226688,803.0878509,6.009345288,4732.04474,9.116412233,2916.808358
435,0.850173436,0.876244782,0.543773581,0.698822345,0.301177655,8.073081209,814.9184266,5.343838856,4565.064592,9.373559087,2796.307753
436,0.875240814,0.934642681,0.642127883,0.702305433,0.297694567,7.462229305,748.45912,5.650033036,5050.982182,9.094164559,3178.950777
437,0.872074434,0.848994672,0.578382504,0.641725458,0.358274542,7.992619775,804.8034771,5.235135452,4768.123131,8.890149381,2965.89895
438,0.870005965,0.854109639,0.621745409,0.652863061,0.347136939,7.709531025,774.1434424,5.388187491,4940.86922,8.806408833,3131.021276
439,0.860221022,0.905644605,0.532504262,0.723875288,0.276124712,8.088988544,817.1964068,5.286019798,4541.60838,9.560438613,2738.411115
440,0.885175116,0.897989514,0.626056323,0.658350337,0.341649663,7.670270755,769.9983697,5.409922515,5013.835231,8.829917321,3144.548047
441,0.864178103,0.904082781,0.576701661,0.593198787,0.406801213,8.113839349,816.8708479,5.776236172,4803.602753,8.577706406,2988.146585
442,0.838846215,0.943439725,0.601063396,0.674368117,0.325631883,7.780916145,782.4874557,6.132680816,4824.945125,9.028565593,3035.730106
443,0.831681572,0.873882655,0.673046465,0.738296013,0.261703987,7.17622049,718.29306,5.824608815,5016.441867,9.275449979,3274.816434
444,0.858058085,0.867730985,0.678969594,0.68303347,0.31696653,7.288284238,728.9790432,5.687585999,5137.406741,8.832392493,3336.53978
445,0.841047273,0.906850332,0.586792281,0.665339433,0.334660567,7.887944254,793.9457326,5.877566612,4756.806737,9.016434298,2984.988774
446,0.845650917,0.913317685,0.622634856,0.782118517,0.217881483,7.384138865,741.9784255,5.564928545,4843.426934,9.719819419,3051.362152
447,0.863112081,0.953937351,0.545092127,0.692205048,0.307794952,8.079358596,815.4549976,5.672474048,4642.57178,9.328388837,2805.196705
448,0.783396276,0.914201309,0.610077508,0.772201523,0.227798477,7.489218661,753.1367366,6.22339992,4665.810325,9.677920614,3009.547707
449,0.808820781,0.913112928,0.545619117,0.792184656,0.207815344,7.859167292,793.6937931,5.656670533,4462.589672,9.948034091,2750.879509
450,0.812615771,0.899263662,0.578049387,0.736440374,0.263559626,7.776811046,783.5287946,5.861426217,4617.941584,9.514984911,2907.986267
451,0.892655411,0.840786227,0.585963106,0.69518936,0.30481064,7.823337016,787.6225194,4.801097994,4806.812873,9.218537896,2963.636155
452,0.863799895,0.935576562,0.650232427,0.657956989,0.342043011,7.527215485,754.362472,5.97644076,5087.358661,8.740921227,3240.448025
453,0.833814224,0.902510942,0.585657983,0.739557323,0.260442677,7.721844929,777.626639,5.670007581,4691.537855,9.515452091,2935.583374
454,0.753011611,0.937707653,0.650031688,0.705821425,0.294178575,7.404655545,742.281093,7.148493614,4800.3249,9.09600999,3207.495208
455,0.865711719,0.9165922,0.618824875,0.548010061,0.451989939,7.984959147,801.5057506,6.109483175,5019.05745,8.077960703,3186.517164
456,0.902905152,0.826362439,0.572412135,0.698595463,0.301404537,7.898321854,795.8735629,4.557405777,4760.71268,9.283309027,2908.532126
457,0.860594144,0.85957381,0.560752964,0.693947737,0.306052263,7.980035163,804.6696609,5.20900423,4648.018141,9.289794863,2865.589653
458,0.874659962,0.925575131,0.65917682,0.677279384,0.322720616,7.423265295,743.5427013,5.733731052,5131.569413,8.854102701,3262.669043
459,0.869995159,0.905547589,0.543628837,0.69699399,0.30300601,8.077920576,815.4050637,5.291842444,4620.229447,9.362686968,2796.768572
460,0.886625816,0.897252667,0.620017022,0.705282314,0.294717686,7.59051878,762.5081558,5.230933621,4961.930266,9.182846595,3090.581642
461,0.896003752,0.914505862,0.681795394,0.754127616,0.245872384,7.078367339,708.087219,5.200147884,5218.501035,9.375204132,3297.545897
462,0.837984347,0.869462244,0.580598636,0.68850516,0.31149484,7.871527867,792.7150614,5.603190198,4691.109687,9.191186439,2946.630908
463,0.798439116,0.897764945,0.572077202,0.696755667,0.303244333,7.904557854,796.5099707,6.131848395,4587.472632,9.272360338,2908.308997
464,0.848662087,0.92526744,0.695894906,0.676104315,0.323895685,7.204939279,719.6909618,6.198486993,5220.345684,8.721964597,3408.044928
465,0.84681642,0.914701495,0.558758683,0.689863005,0.310136995,8.001280385,806.8914411,5.677470827,4645.544794,9.270091584,2860.133126
466,0.788910351,0.88233782,0.58210484,0.685932915,0.314067085,7.86832698,792.3045392,6.226993434,4604.043473,9.169286643,2954.089809
467,0.804595268,0.900791316,0.644933364,0.751884092,0.248115908,7.317837414,734.0344633,6.13341928,4849.967966,9.449765403,3156.872093
468,0.810213746,0.834044164,0.603767392,0.771346815,0.228653185,7.531732674,757.728532,5.478108603,4655.251526,9.686328664,2985.862137
469,0.861142487,0.928222078,0.636805793,0.700544465,0.299455535,7.499336144,752.455248,5.787623799,4994.550384,9.097677913,3159.298562
470,0.838351894,0.913803837,0.577055788,0.625491418,0.374508582,8.037700054,809.335302,6.053794596,4738.561893,8.788426246,2970.310602
471,0.835429607,0.810731094,0.625886502,0.743988268,0.256011732,7.458086223,749.0710534,5.27663045,4799.939493,9.441007028,3088.475971
472,0.851369173,0.884186009,0.644065591,0.766798699,0.233201301,7.285123049,730.8608076,5.455341874,4934.645544,9.561340332,3143.594557
473,0.794900564,0.864893096,0.634389602,0.760622687,0.239377313,7.362543132,739.1086154,5.957774758,4762.202322,9.539216597,3110.452585
474,0.914238168,0.863503075,0.65618646,0.703191758,0.296808242,7.373678794,738.8375374,4.77340665,5159.818452,9.057769133,3233.323733
475,0.854884464,0.911835823,0.542712196,0.726533304,0.273466696,8.019758124,809.7233077,5.40209711,4574.774546,9.548140007,2776.609224
476,0.841951233,0.947114403,0.61524532,0.771080269,0.228919731,7.458825793,749.8128276,5.819470871,4831.83902,9.65836389,3030.095387
477,0.8778601,0.923754855,0.598752152,0.720232511,0.279767489,7.685606984,773.2277794,5.386083649,4860.380443,9.349151365,2998.241604
478,0.898412682,0.916605293,0.669752147,0.629703136,0.370296864,7.486190164,749.0873589,5.515238743,5259.375123,8.455801955,3337.230695
479,0.878064558,0.873361272,0.606771291,0.651338948,0.348661052,7.802117844,784.2208621,5.341780332,4907.660884,8.850129406,3072.657721
480,0.902042544,0.920851136,0.679601523,0.764381427,0.235618573,7.064559299,706.8625505,5.118448063,5220.455219,9.459991889,3281.88197
481,0.892662327,0.882480294,0.60539241,0.815227253,0.184772747,7.415654518,746.1720156,4.726476383,4838.643624,9.985200666,2964.643247
482,0.84578655,0.913935975,0.614426409,0.67319837,0.32680163,7.703289365,773.9875232,5.925392089,4878.254582,8.975236264,3089.113026
483,0.840185365,0.923126279,0.624523566,0.585406471,0.414593529,7.860604,788.8764466,6.397541486,4966.387139,8.316514135,3185.570367
484,0.853685951,0.904598882,0.532810906,0.628567387,0.371432613,8.289066842,836.9205022,5.648639765,4580.532346,8.981192932,2792.090444
485,0.886086777,0.885808112,0.633453009,0.692191193,0.307808807,7.54092604,756.7699858,5.251067777,5018.702832,9.047737117,3151.65104
486,0.912964024,0.906015485,0.578391075,0.77388246,0.22611754,7.688529653,774.79587,4.673186185,4807.240137,9.76073,2886.926629
487,0.887113081,0.920756927,0.599866124,0.693438109,0.306561891,7.742626082,778.784309,5.335827556,4899.194908,9.162902356,3019.190022
488,0.872416623,0.90067368,0.605912914,0.739155342,0.260844658,7.595566082,763.892653,5.284702756,4853.800798,9.459291255,3014.259297
489,0.834453764,0.930719148,0.55922912,0.723604228,0.276395772,7.923364781,799.1733022,5.796094075,4613.048501,9.483498949,2842.475773
490,0.833821652,0.869107006,0.628382379,0.656823495,0.343176505,7.660225343,768.8609146,5.934666514,4893.213594,8.810707253,3154.741111
491,0.779807575,0.916878801,0.554058519,0.738059713,0.261940287,7.923662838,799.5276845,6.198230302,4469.334966,9.589289222,2814.09244
492,0.845512864,0.961033515,0.53365559,0.743926648,0.256073352,8.039265239,812.2174395,5.713715332,4538.712766,9.679074365,2731.82755
493,0.823259844,0.870119243,0.563242327,0.739460854,0.260539146,7.862883033,792.9528428,5.521421871,4563.831536,9.573915021,2848.849345
494,0.84411019,0.902890264,0.622646642,0.669359409,0.330640591,7.66332473,769.5272458,5.925206004,4904.092667,8.920131906,3123.975013
495,0.9065941,0.900408466,0.556332402,0.728179129,0.271820871,7.931255447,800.1339966,4.784918793,4724.682034,9.520649014,2828.581665
496,0.873911326,0.921447935,0.632776495,0.638526838,0.361473162,7.680117331,770.5476517,5.771822405,5042.395318,8.663118099,3184.0969
497,0.873953043,0.916074662,0.58846943,0.60115317,0.39884683,8.028142595,807.6748455,5.725396991,4875.721542,8.580387268,3030.651698
498,0.854325471,0.934830585,0.581088541,0.730812145,0.269187855,7.770764491,782.7411216,5.644280931,4738.950321,9.469616515,2923.143596
499,0.899296129,0.872222467,0.56509439,0.640871792,0.359128208,8.072847697,813.5553783,4.969909411,4780.99682,8.934485603,2913.604218
500,0.771823364,0.913685627,0.638367011,0.735769781,0.264230219,7.400327895,742.5871693,6.608942852,4767.841165,9.348986349,3142.16421
501,0.83274491,0.868835375,0.608725318,0.745344002,0.254655998,7.562917897,760.4942299,5.548993782,4758.010355,9.494772925,3021.255939
502,0.810006262,0.929755837,0.543630169,0.698999107,0.301000893,8.07357671,814.9763351,6.082520023,4516.568794,9.375098095,2795.647124
503,0.852019391,0.868544218,0.572212332,0.624259027,0.375740973,8.068735557,812.7022394,5.622058106,4722.182765,8.799452933,2951.715286
504,0.892780367,0.930943166,0.628518756,0.681009884,0.318990116,7.59894795,762.8056001,5.42475793,5045.368596,8.983361332,3139.568512
505,0.858752186,0.904892901,0.640826668,0.600120707,0.399879293,7.730673486,775.0304919,6.044397966,5056.734665,8.352316343,3241.545145
506,0.915198157,0.869052397,0.620524403,0.703676073,0.296323927,7.591364925,762.5597631,4.711520592,5012.383477,9.169958924,3093.59432
507,0.848869959,0.957917789,0.604530762,0.776917588,0.223082412,7.513445131,755.8759724,5.755266566,4806.889067,9.722950236,2985.311873
508,0.822645475,0.923374377,0.577547974,0.694321479,0.305678521,7.876712091,793.4183644,6.049870509,4674.123067,9.239261451,2931.186156
509,0.851413186,0.846462941,0.59166347,0.708160734,0.291839266,7.758004919,780.8173992,5.297659117,4739.395214,9.288045209,2978.036038
510,0.788633356,0.930058753,0.648189662,0.658740714,0.341259286,7.537365118,755.4924067,6.896817913,4901.349614,8.753989987,3231.841373
511,0.88996273,0.906573532,0.593245032,0.695523505,0.304476495,7.77808635,782.6995982,5.198596495,4868.326863,9.197922591,2991.959775
512,0.802170343,0.852273864,0.614492473,0.62100981,0.37899019,7.830450524,786.5314065,6.313993418,4780.006327,8.609749655,3122.520197
513,0.824073722,0.873096904,0.513558269,0.727253371,0.272746629,8.199930794,829.3347385,5.392052358,4378.800082,9.633518688,2662.954742
514,0.860015595,0.877602034,0.6428661,0.612645378,0.387354622,7.686966073,770.589345,5.845298791,5044.861125,8.435408515,3241.413276
515,0.781663402,0.940620739,0.628379024,0.689855722,0.310144278,7.577683743,760.7160683,6.828404571,4795.82965,9.047133041,3133.273756
516,0.894751685,0.913377288,0.652845689,0.682618037,0.317381963,7.447607963,746.3427016,5.356233874,5141.688958,8.914977551,3234.145876
517,0.821078559,0.9130044,0.596656852,0.811244255,0.188755745,7.482615847,753.3286665,5.636072825,4671.564416,9.973628988,2933.959973
518,0.795824411,0.925109796,0.686898076,0.754575999,0.245424001,7.044789949,704.4531605,6.509434267,5001.27037,9.366109553,3316.90756
519,0.852260418,0.900457317,0.57682199,0.77083622,0.22916378,7.705590506,776.5780208,5.325582265,4675.279754,9.744238934,2882.723194
520,0.827659625,0.915163916,0.611367483,0.734633827,0.265366173,7.572302777,761.2542539,5.913552765,4789.785576,9.413404767,3038.238043
521,0.802770776,0.895650165,0.639854477,0.652173935,0.347826065,7.603762813,762.5682758,6.520642335,4886.294449,8.735774562,3203.215429
522,0.827109706,0.892144306,0.680433946,0.740665093,0.259334907,7.123435284,712.6200097,5.992740458,5043.14521,9.274232656,3301.763169
523,0.792322471,0.92320716,0.593821174,0.696527579,0.303472421,7.772196173,782.0821558,6.436908527,4672.969889,9.202906091,2993.600463
524,0.738630971,0.90626592,0.60798116,0.604191482,0.395808518,7.908957898,794.6876073,7.396602584,4656.067164,8.519240971,3107.080241
525,0.885336799,0.917793738,0.580550569,0.65822614,0.34177386,7.941739893,799.6464794,5.392530105,4833.566941,8.991126761,2964.611314
526,0.803426503,0.948019239,0.621566274,0.646416733,0.353583267,7.726532057,775.8323323,6.772183863,4848.770238,8.761421288,3134.45307
527,0.877940395,0.915959371,0.608376495,0.709452298,0.290547702,7.651970357,769.3036905,5.399877392,4902.480154,9.246967058,3042.476668
528,0.829573,0.942904112,0.641151313,0.615275382,0.384724618,7.690166153,771.0128969,6.603562839,5002.648158,8.461612662,3232.806049
529,0.861409177,0.781911674,0.626639815,0.682544933,0.317455067,7.606488352,763.6677642,5.059633205,4883.049718,9.000522718,3131.18558
530,0.889434662,0.934041616,0.567020336,0.688166838,0.311833162,7.954836663,801.7892158,5.312392266,4776.846825,9.232685696,2893.539478
531,0.902375735,0.885909991,0.584995173,0.654616036,0.345383964,7.923655583,797.5826102,5.016736831,4872.189251,8.951240841,2984.376654
532,0.84449444,0.922572136,0.609678424,0.579926264,0.420073736,7.958053186,799.4255699,6.301777017,4917.583678,8.343651246,3129.180258
533,0.881794456,0.831259075,0.627123796,0.650759767,0.349240233,7.682843525,771.1719379,5.139530112,4978.222523,8.771898726,3153.690895
534,0.785479457,0.913477954,0.535458974,0.692364421,0.307635579,8.137723186,821.8197513,6.225609514,4432.276079,9.35994672,2767.338842
535,0.805796598,0.947169969,0.648696654,0.6844038,0.3155962,7.468126098,748.6281599,6.685420126,4936.23088,8.941798135,3216.639892
536,0.788201872,0.871892776,0.588561084,0.686324002,0.313675998,7.828228416,787.9419119,6.199951016,4621.301378,9.150948079,2979.207391
537,0.811574761,0.920369117,0.592513286,0.68104403,0.31895597,7.816679977,786.5539382,6.261955886,4716.029152,9.102502619,2997.960755
538,0.839405053,0.845456448,0.650807711,0.676122949,0.323877051,7.476763023,749.347757,5.747356118,4970.899282,8.873525827,3230.504239
539,0.799415319,0.884753057,0.552025068,0.705917962,0.294082038,8.006999814,807.8790296,5.929523873,4499.610688,9.392595051,2824.55519
540,0.785012073,0.907926489,0.522137834,0.74340588,0.25659412,8.112905016,820.2079679,5.941845707,4351.233825,9.705761956,2687.56552
541,0.85413056,0.892669305,0.562078319,0.761234725,0.238765275,7.821515205,788.9438973,5.249629713,4621.289519,9.716378857,2831.692579
542,0.881483906,0.863405021,0.589377745,0.679333132,0.320666868,7.839659479,789.0185819,5.11146525,4819.750864,9.101371755,2986.673002
543,0.896214706,0.860555481,0.641981036,0.681798114,0.318201886,7.515496092,753.7246204,5.036719885,5070.137792,8.944664636,3191.984154
544,0.852794161,0.912173792,0.607642968,0.678568081,0.321431919,7.731136233,777.1617392,5.788459945,4861.674499,9.035405791,3059.010773
545,0.807924285,0.894818039,0.618193117,0.651382001,0.348617999,7.73426445,776.8073527,6.372067657,4812.657182,8.808851143,3117.895345
546,0.863399023,0.867533116,0.666736609,0.627544658,0.372455342,7.509541315,751.5811342,5.771294284,5136.910653,8.451131821,3326.700053
547,0.893303849,0.903862794,0.59644644,0.716098317,0.283901683,7.709722946,775.7524125,5.091830529,4874.97438,9.327651037,2991.81683
548,0.88039297,0.881829739,0.553198217,0.599901631,0.400098369,8.233063718,830.1128786,5.345767553,4720.800685,8.721068301,2889.756567
549,0.840696335,0.905495432,0.604669915,0.704469774,0.295530226,7.686795948,772.9731748,5.79679037,4804.164522,9.223692811,3031.123984
550,0.832932956,0.914014578,0.635718486,0.682105422,0.317894578,7.552623506,757.7818862,6.123264329,4929.946306,8.967516082,3167.160666
551,0.859908561,0.933230349,0.539238703,0.705961235,0.294038765,8.085523985,816.431273,5.525353283,4593.422525,9.431461341,2774.579533
552,0.85567347,0.910316786,0.590173254,0.687885429,0.312114571,7.814776247,786.5131517,5.656807793,4789.966694,9.156217116,2984.585715
553,0.90452496,0.922717756,0.695185064,0.741349121,0.258650879,7.028807829,702.3552392,5.192164462,5308.722034,9.240954798,3358.368982
554,0.858398369,0.898418519,0.613145255,0.665089106,0.334910894,7.730776935,776.7804675,5.704991413,4896.923154,8.922949856,3089.203906
555,0.878529544,0.923612818,0.674218744,0.696066627,0.303933373,7.28211066,728.6684349,5.648879343,5189.598834,8.948056826,3308.78521
556,0.859876842,0.858427693,0.525081225,0.642543399,0.357456601,8.305025027,838.9810353,5.250892164,4527.079485,9.094921762,2753.690411
557,0.878248445,0.886556523,0.57563929,0.593462686,0.406537314,8.119290792,817.4755562,5.488776127,4818.233069,8.584007712,2983.715512
558,0.845283117,0.905878101,0.577276723,0.600350644,0.399649356,8.09413959,814.8907686,6.009347665,4763.79245,8.622255701,2986.192834
559,0.855489387,0.852071761,0.589714556,0.825109135,0.174890865,7.495687057,755.0548311,4.884534347,4674.399197,10.07938478,2899.143789
560,0.789697918,0.892954731,0.546125155,0.646773424,0.353226576,8.171752388,824.507326,6.283099721,4494.230088,9.042514398,2834.89189
561,0.780001697,0.911505993,0.537357447,0.686425916,0.313574084,8.138845611,821.8111918,6.299798778,4431.07244,9.317576633,2778.080364
562,0.802679448,0.880262866,0.523603774,0.677103107,0.322896893,8.241760121,832.8310249,5.862116333,4408.307423,9.306552307,2729.118273
563,0.8126709,0.929862187,0.565205419,0.623751086,0.376248914,8.110683624,817.2819816,6.416648226,4648.227354,8.823853021,2924.047238
564,0.834096999,0.892175179,0.662130636,0.716150474,0.283849526,7.303066433,731.4960466,5.94587409,5003.855748,9.137367785,3247.693533
565,0.811525805,0.898411818,0.558116639,0.689857614,0.310142386,8.005198962,807.3184716,5.968384073,4563.666722,9.272112976,2857.617355
566,0.799330743,0.851645212,0.563193943,0.754411669,0.245588331,7.829694969,789.6809451,5.597230793,4497.178809,9.669946469,2839.958916
567,0.816239067,0.89935095,0.584315261,0.730753423,0.269246577,7.75074197,780.5625369,5.867981714,4653.088404,9.460399519,2935.701623
568,0.907998862,0.878555369,0.655973892,0.626944184,0.373055816,7.57392753,758.6110837,5.145106518,5203.313393,8.488744166,3284.189428
569,0.878040975,0.920971197,0.62207639,0.747552093,0.252447907,7.473271491,750.8089728,5.344952138,4938.399467,9.476107893,3071.449764
570,0.807577747,0.926315582,0.59490061,0.74506235,0.25493765,7.650753595,770.0305776,6.101829022,4682.714715,9.528391662,2967.984528
571,0.843271906,0.90270818,0.496337752,0.695778912,0.304221088,8.369410095,847.1409561,5.413308239,4377.127168,9.503390856,2612.207159
572,0.890429153,0.89153825,0.646895783,0.643380143,0.356619857,7.584601663,760.2349441,5.402799866,5119.921931,8.645415145,3236.994092
573,0.888898552,0.921019608,0.651995747,0.728356758,0.271643242,7.334137995,735.199107,5.339256369,5098.770593,9.257427137,3199.9817
574,0.819873939,0.9026287,0.618367582,0.698233886,0.301766114,7.617992533,765.3228833,6.092629717,4815.463023,9.138195653,3088.641759
575,0.892800949,0.928050524,0.618039851,0.73987908,0.26012092,7.517621189,755.4390166,5.214493067,4962.95847,9.432366919,3060.755764
576,0.816006524,0.897376138,0.639270236,0.727914834,0.272085166,7.414640298,743.9427241,6.064336341,4867.359961,9.289373966,3150.855032
577,0.860038964,0.9387385,0.579973224,0.674066024,0.325933976,7.908639353,796.4164633,5.780083735,4781.283564,9.097817395,2952.83205
578,0.856033272,0.89723165,0.672582626,0.684610193,0.315389807,7.322755026,732.7819776,5.844778654,5121.855893,8.865417278,3310.341111
579,0.903485358,0.904718021,0.674455814,0.723105463,0.276894537,7.208125275,721.3527899,5.120623575,5221.545096,9.15502328,3290.864611
580,0.820279057,0.890831708,0.490315263,0.636637783,0.363362217,8.52153742,862.5311194,5.747087964,4334.759943,9.191990548,2618.588416
581,0.839571138,0.955291633,0.677016625,0.597552125,0.402447875,7.530305701,752.984031,6.729696614,5191.281366,8.179647779,3388.680574
582,0.866007768,0.8656612,0.62968358,0.67851086,0.32148914,7.598160522,762.6546893,5.439775997,4955.245937,8.961591603,3145.77549
583,0.806070033,0.945356318,0.656045048,0.664748528,0.335251472,7.47486313,748.8311141,6.779514454,4977.255437,8.770945962,3258.838662
584,0.859093018,0.884188626,0.506637422,0.718137079,0.281862921,8.261442006,835.8395277,5.11194691,4425.480321,9.600124894,2640.844022
585,0.889279694,0.939510653,0.635194572,0.723614791,0.276385209,7.450920334,747.7789273,5.41046141,5043.165964,9.269547311,3137.848725
586,0.829419368,0.893800919,0.620597452,0.689342566,0.310657434,7.626298314,766.0023363,5.973048523,4845.876485,9.068421069,3103.074039
587,0.819790193,0.917981817,0.620045465,0.736273755,0.263726245,7.513910474,754.9467978,6.04100575,4807.155532,9.401626656,3070.831113
588,0.816550568,0.911628138,0.613715746,0.636869416,0.363130584,7.796249017,783.20528,6.403878573,4832.108113,8.723705156,3109.357372
589,0.780196081,0.944269564,0.541827288,0.677336182,0.322663818,8.131299157,820.7855932,6.560629751,4471.626827,9.246995219,2800.722936
590,0.840478115,0.879706538,0.616897591,0.766697385,0.233302615,7.458993081,749.7254906,5.472336266,4800.12923,9.623806733,3039.233533
591,0.825621112,0.912077403,0.631073007,0.586655696,0.413344304,7.820338456,784.4914848,6.551084961,4953.463373,8.296731549,3211.157541
592,0.801731781,0.844812479,0.634842467,0.684318377,0.315681623,7.552338731,757.8088426,6.09881607,4815.743921,8.986399443,3162.264752
593,0.778721102,0.905689817,0.612785112,0.643676532,0.356323468,7.785123771,782.1659508,6.784625963,4738.096753,8.774756484,3101.343879
594,0.82146397,0.946081885,0.638759429,0.699522003,0.300477997,7.489963745,751.4076111,6.393115222,4922.936328,9.084221838,3167.616586
595,0.856266585,0.92738225,0.645182768,0.735285058,0.264714942,7.358855842,738.0664133,5.749176882,4994.741895,9.327165809,3168.903762
596,0.871179518,0.899363554,0.635185974,0.718085096,0.281914904,7.464944575,749.1633546,5.439239711,4983.330015,9.229566441,3141.445676
597,0.831757507,0.896368191,0.508152918,0.71508783,0.28491217,8.258213512,835.4256973,5.472154036,4390.591898,9.578112503,2648.346896
598,0.827858358,0.859420551,0.602446315,0.750720069,0.249279931,7.589626492,763.5244194,5.509328585,4714.346957,9.547797842,2993.6345
599,0.867314051,0.911787426,0.655584608,0.663824571,0.336175429,7.480028089,749.3697215,5.793208556,5100.577682,8.765652755,3257.646387
600,0.863726633,0.826398559,0.54501214,0.688492021,0.311507979,8.087895236,816.3024052,4.966875652,4574.129843,9.305594037,2806.97472
601,0.850471622,0.906532672,0.601005516,0.710371131,0.289628869,7.695197944,774.0325749,5.655825294,4807.429382,9.275212127,3013.137165
602,0.828437209,0.897351064,0.596502727,0.652507705,0.347492295,7.860251866,790.602799,6.05506893,4771.554482,8.895452867,3031.242425
603,0.843922386,0.91324584,0.535704708,0.72450114,0.27549886,8.06774843,814.8993234,5.510984252,4527.483922,9.555250089,2750.508121
604,0.871830056,0.866396795,0.617995361,0.675257962,0.324742038,7.676747407,771.1441029,5.344725153,4922.284438,8.977629046,3101.860702
605,0.855044538,0.8717745,0.580617014,0.807765647,0.192234353,7.595990266,765.5243495,5.027092949,4658.695052,9.979805089,2875.132096
606,0.821850678,0.963103742,0.604827272,0.71852984,0.28147016,7.652004397,769.530117,6.30415793,4788.033377,9.320072393,3022.949355
607,0.882218662,0.919433138,0.677941757,0.748678401,0.251321599,7.117494557,712.1904226,5.417179582,5175.805014,9.342645286,3286.501564
608,0.799180571,0.900371725,0.575131218,0.673768366,0.326231634,7.938477915,799.6651977,6.242033141,4615.261783,9.112241612,2933.93368
609,0.862799645,0.920549812,0.545279563,0.645946666,0.354053334,8.178545734,825.2308264,5.620357556,4649.271413,9.040502111,2832.002745
610,0.837033872,0.855771964,0.653125738,0.764799576,0.235200424,7.232416172,725.0903602,5.50064371,4922.977283,9.525399947,3179.76858
611,0.819280751,0.947622506,0.545723155,0.709912498,0.290087502,8.037076376,811.243004,6.06339801,4546.86756,9.436448359,2797.682833
612,0.802548001,0.94129027,0.58729143,0.707087172,0.292912828,7.787433254,783.9961158,6.36820628,4673.258327,9.293951045,2961.617924
613,0.815973196,0.954855669,0.626987517,0.696862221,0.303137779,7.568677087,759.9147634,6.481581579,4870.786597,9.101623329,3123.273987
614,0.810815614,0.877753003,0.649571199,0.739517916,0.260482084,7.320424439,733.9982599,6.001683883,4877.122317,9.34670205,3183.072601
615,0.798690078,0.918394473,0.61483445,0.786497031,0.213502969,7.423756054,746.3780316,6.051285192,4710.604883,9.767259759,3018.720748
